id,pop
2501,4587
2502,3491
2503,2858
2504,3588
2505,5701
2506,3330
2507,2816
2508,2521
2509,9661
2510,3865
2511,6878
2512,6276
2513,3635
2514,3982
2515,3720
2516,5433
2517,3323
2518,4801
2519,5039
2520,4969
2521,947
2522,5617
2523,5013
2524,3390
2525,5513
2526,2648
2527,3942
2528,2823
2529,2698
2530,5765
2531,3450
2532,3315
2533,8232
2534,6195
2535,9193
2536,3582
2537,2293
2538,3739
2539,1573
2540,7787
2541,8147
2542,12828
2543,3265
2544,4174
2545,3402
2546,5057
2547,4510
2548,10935
2549,4742
2550,5080
2551,3386
2552,4159
2553,4947
2554,7475
2555,4419
2556,4620
2557,3381
2558,4503
2559,6156
2560,2521
2561,1119
2562,2373
2563,5007
2564,6299
2565,7542
2566,7257
2567,1847
2568,6287
2569,4002
2570,6298
2571,6844
2572,4563
2573,9258
2574,5814
2575,5806
2576,6352
2577,10646
2578,6058
2579,4410
2580,6657
2581,8612
2582,5218
2583,2877
2584,9605
2585,6236
2586,2863
2587,3822
2588,6176
2589,6065
2590,10276
2591,3957
2592,4598
2593,6552
2594,6376
2595,3806
2596,7538
2597,7371
2598,5890
2599,9405
2600,13041
2601,11009
2602,6888
2603,12320
2604,6122
2605,3793
2606,7336
2607,6132
2608,4885
2609,28712
2610,4613
2611,8007
2612,9679
2613,5638
2614,9593
2615,5883
2616,5841
2617,9194
2618,6013
2619,12643
2620,7260
2621,8509
2622,8156
2623,7636
2624,8376
2625,5928
2626,4331
2627,7833
2628,4722
2629,6641
2630,16553
2631,5664
2632,6609
2633,10123
2634,4254
2635,7834
2636,5216
2637,4435
2638,12623
2639,7911
2640,10414
2641,4029
2642,7091
2643,4695
2644,5881
2645,2775
2646,5890
2647,5021
2648,3468
2649,4995
2650,10919
2651,2847
2652,4363
2653,5272
2654,8448
2655,11335
2656,4252
2657,5227
2658,11408
2659,4668
2660,10010
2661,11132
2662,5259
2663,8753
2664,11697
2665,7789
2666,6622
2667,4292
2668,3868
2669,4042
2670,11874
2671,9181
2672,3174
2673,5395
2674,7976
2675,2572
2676,3837
2677,1347
2678,5353
2679,15866
2680,1556
2681,4293
2682,3156
2683,5453
2684,3027
2685,3663
2686,5305
2687,3992
2688,5655
2689,5398
2690,4435
2691,3232
2692,2940
2693,1989
2694,2310
2695,2236
2696,1489
2697,10331
2698,3776
2699,4128
2700,2126
2701,5544
2702,2304
2703,6992
2704,7292
2705,5327
2706,6681
2707,4476
2708,5158
2709,4211
2710,6286
2711,5627
2712,7417
2713,3619
2714,6358
2715,11860
2716,4811
2717,8041
2718,5911
2719,2751
2720,3600
2721,2726
2722,4618
2723,4268
2724,6150
2725,10019
2726,6140
2727,5224
2728,5488
2729,4680
2730,4857
2731,7338
2732,7832
2733,5152
2734,8255
2735,9269
2736,5406
2737,20068
2738,11045
2739,8607
2740,8209
2741,10212
2742,2725
2743,7502
2744,10268
2745,4170
2746,4583
2747,11748
2748,9101
2749,16231
2750,4224
2751,17605
2752,17022
2753,5548
2754,8656
2755,13885
2756,11176
2757,15365
2758,5320
2759,16875
2760,19462
2761,4319
2762,11050
2763,6978
2764,5464
2765,2891
2766,4859
2767,6893
2768,7029
2769,6045
2770,6631
2771,5577
2772,9833
2773,6982
2774,7188
2775,5373
2776,9432
2777,4413
2778,6971
2779,5258
2780,4669
2781,7709
2782,2189
2783,7970
2784,6686
2785,11850
2786,2559
2787,8411
2788,8162
2789,8281
2790,7354
2791,6151
2792,14278
2793,12053
2794,8998
2795,13049
2796,4147
2797,5482
2798,5419
2799,5521
2800,6306
2801,16489
2802,11488
2803,7607
2804,3041
2805,7191
2806,6809
2807,5812
2808,10096
2809,3757
2810,18206
2811,21339
2812,8113
2813,6711
2814,10097
2815,8967
2816,6085
2817,5295
2818,5831
2819,5526
2820,6064
2821,14223
2822,5292
2823,5206
2824,8371
2825,7481
2826,7823
2827,6650
2828,10125
2829,4356
2830,5853
2831,3146
2832,5539
2833,4268
2834,6605
2835,9065
2836,6713
2837,2850
2838,7335
2839,12335
2840,4402
2841,19149
2842,10666
2843,19395
2844,7995
2845,10029
2846,16554
2847,8028
2848,8029
2849,11023
2850,11221
2851,15987
2852,18208
2853,8195
2854,10428
2855,22055
2856,2907
2857,4531
2858,5976
2859,9918
2860,4738
2861,3673
2862,6084
2863,5993
2864,8600
2865,6150
2866,6918
2867,7409
2868,3461
2869,7927
2870,9011
2871,9534
2872,6165
2873,6463
2874,7632
2875,6056
2876,4413
2877,5887
2878,6403
2879,8662
2880,3600
2881,9534
2882,5701
2883,5422
2884,6793
2885,9242
2886,6697
2887,6502
2888,8318
2889,3355
2890,8498
2891,6500
2892,6659
2893,5509
2894,8389
2895,13670
2896,3745
2897,10117
2898,6165
2899,4473
2900,6920
2901,4218
2902,7130
2903,6745
2904,6757
2905,7741
2906,7238
2907,5934
2908,9824
2909,7939
2910,5538
2911,7632
2912,6708
2913,4783
2914,4475
2915,5458
2916,5675
2917,11752
2918,4949
2919,5912
2920,4175
2921,7935
2922,6274
2923,4970
2924,6186
2925,4428
2926,5905
2927,4807
2928,3232
2929,6016
2930,6451
2931,4568
2932,4168
2933,5583
2934,4245
2935,3384
2936,4588
2937,6451
2938,9913
2939,6076
2940,6319
2941,2079
2942,4162
2943,2703
2944,3340
2945,8783
2946,8158
2947,3576
2948,3582
2949,4756
2950,4245
2951,6920
2952,8272
2953,5404
2954,5912
2955,6635
2956,6805
2957,5534
2958,3245
2959,8071
2960,5656
2961,10726
2962,3633
2963,10735
2964,4110
2965,7302
2966,10089
2967,4352
2968,4468
2969,5991
2970,7039
2971,8198
2972,7523
2973,3523
2974,4053
2975,8807
2976,4179
2977,6515
2978,8432
2979,2822
2980,7264
2981,9382
2982,3635
2983,7073
2984,7209
2985,9719
2986,6710
2987,9352
2988,5269
2989,4564
2990,5147
2991,12274
2992,7053
2993,8179
2994,6056
2995,5995
2996,7433
2997,4940
2998,4015
2999,4692
3000,12005
3001,2369
3002,4655
3003,4356
3004,5972
3005,7411
3006,5145
3007,3004
3008,7411
3009,8309
3010,8863
3011,3725
3012,7191
3013,7337
3014,8339
3015,8771
3016,7511
3017,11304
3018,7557
3019,7885
3020,9643
3021,6065
3022,4661
3023,35027
3024,8167
3025,11486
3026,11546
3027,11600
3028,8585
3029,17068
3030,8680
3031,11806
3032,12804
3033,11476
3034,6581
3035,10588
3036,11170
3037,7796
3038,10300
3039,4587
3040,8231
3041,6150
3042,9127
3043,8721
3044,10464
3045,6781
3046,12199
3047,10042
3048,6497
3049,8734
3050,7198
3051,7783
3052,12879
3053,8040
3054,9457
3055,5407
3056,611
3057,11898
3058,6014
3059,1318
3060,697
3061,385
3062,1696
3063,2291
3064,2010
3065,1747
3066,2464
3067,317
3068,877
3069,9419
3070,8187
3071,6358
3072,7916
3073,6203
3074,3928
3075,5469
3076,10544
3077,10424
3078,7505
3079,13451
3080,12982
3081,4728
3082,14140
3083,19529
3084,25383
3085,25196
3086,11505
3087,9851
3088,15544
3089,10361
3090,11818
3091,3065
3092,13977
3093,4629
3094,2375
3095,3712
3096,11134
3097,3910
3098,16407
3099,13078
3100,10013
3101,10671
3102,11765
3103,15503
3104,10768
3105,10152
3106,9169
3107,9669
3108,13555
3109,9668
3110,14323
3111,7220
3112,10416
3113,7379
3114,9016
3115,7336
3116,4828
3117,9075
3118,9711
3119,8511
3120,8259
3121,6846
3122,3515
3123,7126
3124,8842
3125,6474
3126,8354
3127,5364
3128,10918
3129,9030
3130,9434
3131,7416
3132,11784
3133,10805
3134,32235
3135,12314
3136,14211
3137,18565
3138,10990
3139,15164
3140,13771
3141,7859
3142,10292
3143,32214
3144,5119
3145,15552
3146,22376
3147,5916
3148,20837
3149,9545
3150,9268
3151,8106
3152,7388
3153,5664
3154,19647
3155,10891
3156,19102
3157,14150
3158,6227
3159,9881
3160,9902
3161,6694
3162,8533
3163,5326
3164,4146
3165,8005
3166,12451
3167,10896
3168,7860
3169,9975
3170,10459
3171,11779
3172,9980
3173,12123
3174,5615
3175,10834
3176,2709
3177,11464
3178,6481
3179,11546
3180,10934
3181,12282
3182,4926
3183,7202
3184,6924
3185,5763
3186,9253
3187,6971
3188,11481
3189,11442
3190,12564
3191,8353
3192,10565
3193,6053
3194,5718
3195,6218
3196,6256
3197,6144
3198,7454
3199,7198
3200,10411
3201,5666
3202,9977
3203,5219
3204,10362
3205,4396
3206,5987
3207,4213
3208,6155
3209,2966
3210,14556
3211,7171
3212,6807
3213,5465
3214,3019
3215,3780
3216,7795
3217,6862
3218,4542
3219,6472
3220,7252
3221,6497
3222,8711
3223,7736
3224,5341
3225,7375
3226,3561
3227,6374
3228,5484
3229,5250
3230,5394
3231,6651
3232,4304
3233,5925
3234,5666
3235,6837
3236,4019
3237,5610
3238,6713
3239,7032
3240,8000
3241,7412
3242,8215
3243,3758
3244,3091
3245,7034
3246,3491
3247,10021
3248,10471
3249,10136
3250,10778
3251,11970
3252,9532
3253,4062
3254,10619
3255,10104
3256,9297
3257,10431
3258,6572
3259,9470
3260,8539
3261,10024
3262,15683
3263,10411
3264,9461
3265,6696
3266,8910
3267,7766
3268,9474
3269,8476
3270,11136
3271,10395
3272,6831
3273,13350
3274,8585
3275,4652
3276,8271
3277,6861
3278,6918
3279,7001
3280,11146
3281,3641
3282,4940
3283,11485
3284,7850
3285,9505
3286,9174
3287,9567
3288,8028
3289,8348
3290,5946
3291,7697
3292,15552
3293,15344
3294,16669
3295,7763
3296,15464
3297,8339
3298,13397
3299,7953
3300,19903
3301,12911
3302,13462
3303,18034
3304,6586
3305,4140
3306,5453
3307,10514
3308,12456
3309,6922
3310,7125
3311,10810
3312,7735
3313,6258
3314,7609
3315,13355
3316,8511
3317,8536
3318,7515
3319,8156
3320,7665
3321,10816
3322,10897
3323,21036
3324,27578
3325,86670
3326,12250
3327,24558
3328,25553
3329,40589
3330,33297
3331,36926
3332,14116
3333,60432
3334,27778
3335,24220
3336,22379
3337,124346
3338,121244
3339,84353
3340,32208
3341,84638
3342,123594
3343,88563
3344,82747
3345,73689
3346,63195
3347,74646
3348,73784
3349,12397
3350,31452
3351,36530
3352,36048
3353,11049
3354,24839
3355,23087
3356,19923
3357,17491
3358,23030
3359,49679
3360,24333
3361,42500
3362,41871
3363,21567
3364,16699
3365,22469
3366,16289
3367,10222
3368,14480
3369,13076
3370,20781
3371,10791
3372,10214
3373,5147
3374,5452
3375,3865
3376,17527
3377,10928
3378,37033
3379,22804
3380,17614
3381,13494
3382,9396
3383,24830
3384,7264
3385,13468
3386,17327
3387,20798
3388,30821
3389,43033
3390,44937
3391,16802
3392,42081
3393,13188
3394,26785
3395,14695
3396,12450
3397,21860
3398,47114
3399,55902
3400,60276
3401,24173
3402,48343
3403,37684
3404,54329
3405,54511
3406,55389
3407,20447
3408,55582
3409,33515
3410,34986
3411,32633
3412,34508
3413,85459
3414,70965
3415,17956
3416,14581
3417,33505
3418,29996
3419,28817
3420,80671
3421,35285
3422,34201
3423,35409
3424,72382
3425,20037
3426,14652
3427,45225
3428,26166
3429,31979
3430,52551
3431,14719
3432,10261
3433,9338
3434,8802
3435,6327
3436,7660
3437,6767
3438,10509
3439,7727
3440,11471
3441,7700
3442,11359
3443,15405
3444,22837
3445,7897
3446,18088
3447,10412
3448,11531
3449,13511
3450,10586
3451,11371
3452,14613
3453,20161
3454,9555
3455,15035
3456,22710
3457,14165
3458,11061
3459,9203
3460,24150
3461,25418
3462,32478
3463,25178
3464,16744
3465,7213
3466,13270
3467,10723
3468,7308
3469,7536
3470,11077
3471,17699
3472,12466
3473,9752
3474,12079
3475,8706
3476,11120
3477,15198
3478,12306
3479,12342
3480,9596
3481,21297
3482,8744
3483,32119
3484,9435
3485,12134
3486,13190
3487,8196
3488,46397
3489,45663
3490,99175
3491,78340
3492,33317
3493,52985
3494,60768
3495,59032
3496,54091
3497,46736
3498,41861
3499,184
3500,499
3501,35695
3502,18576
3503,5098
3504,25943
3505,27368
3506,19427
3507,22971
3508,22499
3509,720
3510,13670
3511,9083
3512,22212
3513,12355
3514,6929
3515,16197
3516,11365
3517,10553
3518,18825
3519,14327
3520,7016
3521,12936
3522,16394
3523,17396
3524,12135
3525,9494
3526,6331
3527,11204
3528,14811
3529,12333
3530,19804
3531,9777
3532,10785
3533,10881
3534,15249
3535,5062
3536,10525
3537,15180
3538,10399
3539,17085
3540,6953
3541,11487
3542,5615
3543,8767
3544,12479
3545,9576
3546,15604
3547,7603
3548,10054
3549,10693
3550,7859
3551,11697
3552,7804
3553,14644
3554,9818
3555,25119
3556,25316
3557,24901
3558,24818
3559,20564
3560,7448
3561,8952
3562,12519
3563,12772
3564,13406
3565,11578
3566,22227
3567,12639
3568,35924
3569,31878
3570,45841
3571,44006
3572,35711
3573,25960
3574,34613
3575,27214
3576,43913
3577,31320
3578,22944
3579,15352
3580,7026
3581,16403
3582,8453
3583,19219
3584,42942
3585,50068
3586,21246
3587,25726
3588,46347
3589,44743
3590,33243
3591,37534
3592,10732
3593,20173
3594,25180
3595,23326
3596,11753
3597,35233
3598,25475
3599,22100
3600,15656
3601,26767
3602,64757
3603,37691
3604,46332
3605,37216
3606,23354
3607,12062
3608,47431
3609,28528
3610,39716
3611,57231
3612,26373
3613,65404
3614,34031
3615,17905
3616,30915
3617,18731
3618,26521
3619,15723
3620,18955
3621,30867
3622,29732
3623,33639
3624,43831
3625,54582
3626,42520
3627,41599
3628,64641
3629,42762
3630,27510
3631,37288
3632,60682
3633,77638
3634,14773
3635,100706
3636,63140
3637,30427
3638,43234
3639,22973
3640,64409
3641,61501
3642,29249
3643,32784
3644,46716
3645,3875
3646,4298
3647,5607
3648,2688
3649,4095
3650,6712
3651,1465
3652,2640
3653,2557
3654,6956
3655,3561
3656,2082
3657,7621
3658,4816
3659,5193
3660,2270
3661,7584
3662,2427
3663,2281
3664,2675
3665,8960
3666,3990
3667,4369
3668,10073
3669,2370
3670,5130
3671,3646
3672,2047
3673,4171
3674,2753
3675,15792
3676,5306
3677,5106
3678,7994
3679,3270
3680,5557
3681,7726
3682,3410
3683,4866
3684,4563
3685,3899
3686,2255
3687,4330
3688,6308
3689,2720
3690,2771
3691,3861
3692,4193
3693,6778
3694,3696
3695,3654
3696,3523
3697,5249
3698,4367
3699,3216
3700,11317
3701,3657
3702,4935
3703,10334
3704,4329
3705,4402
3706,6195
3707,8183
3708,2279
3709,2347
3710,2473
3711,1448
3712,2798
3713,3865
3714,2104
3715,2110
3716,1975
3717,2903
3718,2841
3719,3165
3720,1898
3721,2111
3722,3230
3723,1818
3724,2185
3725,1745
3726,3628
3727,3954
3728,2057
3729,1746
3730,3259
3731,3312
3732,4969
3733,6374
3734,5070
3735,7349
3736,3906
3737,5453
3738,6679
3739,3270
3740,5031
3741,5514
3742,3259
3743,3111
3744,2808
3745,4280
3746,6787
3747,2992
3748,3567
3749,4756
3750,5366
3751,3319
3752,4850
3753,2447
3754,2918
3755,4032
3756,3334
3757,3261
3758,7339
3759,2497
3760,6621
3761,2720
3762,4998
3763,4696
3764,1826
3765,6500
3766,2652
3767,2853
3768,4300
3769,3076
3770,4635
3771,4770
3772,3565
3773,5587
3774,4965
3775,2613
3776,7138
3777,3759
3778,3039
3779,4196
3780,4002
3781,5748
3782,2884
3783,2401
3784,2365
3785,8059
3786,6558
3787,4997
3788,4515
3789,5494
3790,2629
3791,5554
3792,3234
3793,2510
3794,874
3795,2712
3796,6894
3797,5720
3798,6005
3799,7506
3800,9215
3801,4665
3802,970
3803,4675
3804,3730
3805,5441
3806,2293
3807,3364
3808,3284
3809,2726
3810,3768
3811,4655
3812,3375
3813,3612
3814,3955
3815,2091
3816,5532
3817,3633
3818,4693
3819,2813
3820,2294
3821,1615
3822,3640
3823,2366
3824,8401
3825,4806
3826,4321
3827,4040
3828,6106
3829,7925
3830,6750
3831,6557
3832,4404
3833,9037
3834,3747
3835,3234
3836,7148
3837,3742
3838,2905
3839,7952
3840,4038
3841,4692
3842,5055
3843,6080
3844,7693
3845,8242
3846,5844
3847,6239
3848,6573
3849,10876
3850,7405
3851,7402
3852,4286
3853,6934
3854,7080
3855,5084
3856,5643
3857,5708
3858,13012
3859,12313
3860,6027
3861,6985
3862,4650
3863,7209
3864,7719
3865,10365
3866,14182
3867,7307
3868,4360
3869,44688
3870,40201
3871,19219
3872,23861
3873,10406
3874,29594
3875,38816
3876,22389
3877,20046
3878,13229
3879,7922
3880,39462
3881,18031
3882,15159
3883,13974
3884,8287
3885,17230
3886,13932
3887,20388
3888,18684
3889,19865
3890,7602
3891,21301
3892,7224
3893,20829
3894,6883
3895,22076
3896,14403
3897,2254
3898,11398
3899,8012
3900,7251
3901,4622
3902,7869
3903,12530
3904,5145
3905,8357
3906,5832
3907,12525
3908,6812
3909,10857
3910,5194
3911,5049
3912,5856
3913,9658
3914,9208
3915,12267
3916,15080
3917,15249
3918,9443
3919,8763
3920,6088
3921,8048
3922,9942
3923,15365
3924,13794
3925,11491
3926,8760
3927,27628
3928,30941
3929,39169
3930,32887
3931,21014
3932,34308
3933,53328
3934,45817
3935,13898
3936,6446
3937,5011
3938,6141
3939,11626
3940,10736
3941,4557
3942,7041
3943,9453
3944,7078
3945,10845
3946,12390
3947,11625
3948,8307
3949,10116
3950,9110
3951,12848
3952,4622
3953,11905
3954,11942
3955,14688
3956,11336
3957,9554
3958,18182
3959,7364
3960,6765
3961,16644
3962,9448
3963,11900
3964,11378
3965,8984
3966,21133
3967,10721
3968,18080
3969,9402
3970,15345
3971,13858
3972,29318
3973,38608
3974,14329
3975,7505
3976,33287
3977,16783
3978,19659
3979,7976
3980,14264
3981,17872
3982,17158
3983,25921
3984,16343
3985,12863
3986,16335
3987,9369
3988,8158
3989,9113
3990,8713
3991,12437
3992,7873
3993,8911
3994,8044
3995,10374
3996,12616
3997,5031
3998,19038
3999,22444
4000,11475
4001,10482
4002,9290
4003,8884
4004,13750
4005,19471
4006,16496
4007,17934
4008,24616
4009,12623
4010,20732
4011,31683
4012,14502
4013,17445
4014,14049
4015,15938
4016,15827
4017,5028
4018,19973
4019,18891
4020,21238
4021,11214
4022,12747
4023,19594
4024,15776
4025,14119
4026,12070
4027,16406
4028,8561
4029,15175
4030,20470
4031,13153
4032,11176
4033,6166
4034,7154
4035,13081
4036,13758
4037,12833
4038,6303
4039,13387
4040,12374
4041,17906
4042,13611
4043,9166
4044,31517
4045,5845
4046,7620
4047,17720
4048,12343
4049,13746
4050,8278
4051,16275
4052,32061
4053,21879
4054,33844
4055,38823
4056,33514
4057,12065
4058,23292
4059,15554
4060,26721
4061,31386
4062,16509
4063,18610
4064,23628
4065,5956
4066,30512
4067,19347
4068,15990
4069,13799
4070,3734
4071,11642
4072,8522
4073,8580
4074,19709
4075,8291
4076,19459
4077,4929
4078,5553
4079,6683
4080,8809
4081,14564
4082,11780
4083,24422
4084,20851
4085,21017
4086,50943
4087,40220
4088,16683
4089,17286
4090,4821
4091,12720
4092,14691
4093,10126
4094,12678
4095,13257
4096,15955
4097,7659
4098,11814
4099,6089
4100,10052
4101,13257
4102,6960
4103,6031
4104,14042
4105,14057
4106,10886
4107,5902
4108,6195
4109,22521
4110,9223
4111,5121
4112,5139
4113,5267
4114,7065
4115,5250
4116,5318
4117,5664
4118,6558
4119,5415
4120,5034
4121,4693
4122,16318
4123,6705
4124,4520
4125,47927
4126,47851
4127,16383
4128,78079
4129,39198
4130,30658
4131,48669
4132,24224
4133,39873
4134,24660
4135,14072
4136,28064
4137,38322
4138,23116
4139,30811
4140,9780
4141,27338
4142,14805
4143,24033
4144,21511
4145,23451
4146,37715
4147,13823
4148,18750
4149,17225
4150,26045
4151,28228
4152,21953
4153,5916
4154,8841
4155,6794
4156,8067
4157,7407
4158,7820
4159,4476
4160,9352
4161,7923
4162,12114
4163,13981
4164,7457
4165,20644
4166,12668
4167,3727
4168,8011
4169,8753
4170,8121
4171,6296
4172,13574
4173,6755
4174,9510
4175,12626
4176,10498
4177,12706
4178,6081
4179,11529
4180,15643
4181,13574
4182,24534
4183,12095
4184,9537
4185,14152
4186,18432
4187,14874
4188,11341
4189,19330
4190,11424
4191,5148
4192,15449
4193,25403
4194,30457
4195,30080
4196,26353
4197,32003
4198,15187
4199,17934
4200,25169
4201,40624
4202,16842
4203,6651
4204,10031
4205,10122
4206,6508
4207,8655
4208,8598
4209,7701
4210,10367
4211,8183
4212,13234
4213,5344
4214,6588
4215,5237
4216,9129
4217,11203
4218,5555
4219,9463
4220,9146
4221,5343
4222,4349
4223,5653
4224,9567
4225,2675
4226,9980
4227,4376
4228,7290
4229,5963
4230,5520
4231,3038
4232,7398
4233,10607
4234,10431
4235,8283
4236,8533
4237,14010
4238,6791
4239,8488
4240,1693
4241,9976
4242,12243
4243,6515
4244,8713
4245,7240
4246,5436
4247,8482
4248,7047
4249,2092
4250,6432
4251,6252
4252,16892
4253,5666
4254,10558
4255,7447
4256,6566
4257,15229
4258,5338
4259,13155
4260,13426
4261,5591
4262,8969
4263,11943
4264,7231
4265,8388
4266,2282
4267,6344
4268,14323
4269,20019
4270,8157
4271,5852
4272,7021
4273,7117
4274,7722
4275,11360
4276,16942
4277,8879
4278,13669
4279,12376
4280,12966
4281,11040
4282,21627
4283,13319
4284,14627
4285,9351
4286,14012
4287,17235
4288,11951
4289,10649
4290,11252
4291,4669
4292,15362
4293,11396
4294,17746
4295,14304
4296,18324
4297,14544
4298,9079
4299,10625
4300,11335
4301,14752
4302,10463
4303,6048
4304,7373
4305,5225
4306,7888
4307,7807
4308,14491
4309,6987
4310,10589
4311,9929
4312,6886
4313,7065
4314,8675
4315,8420
4316,24277
4317,15339
4318,25396
4319,10044
4320,18037
4321,14136
4322,26473
4323,22902
4324,13249
4325,11863
4326,9715
4327,5207
4328,14783
4329,9963
4330,10149
4331,7646
4332,7266
4333,7167
4334,17432
4335,8355
4336,8655
4337,9905
4338,6422
4339,9677
4340,12984
4341,5731
4342,11640
4343,7487
4344,7541
4345,7232
4346,3742
4347,11466
4348,14241
4349,16394
4350,10880
4351,19609
4352,6382
4353,8461
4354,11956
4355,3554
4356,6888
4357,5947
4358,7973
4359,6934
4360,16325
4361,11923
4362,7789
4363,10599
4364,10892
4365,8493
4366,6574
4367,5851
4368,11392
4369,8908
4370,6185
4371,11339
4372,15815
4373,13019
4374,14791
4375,38957
4376,19070
4377,16375
4378,34220
4379,18649
4380,13104
4381,15985
4382,26689
4383,5866
4384,17810
4385,34659
4386,19923
4387,34379
4388,12846
4389,50110
4390,24230
4391,20142
4392,12142
4393,30691
4394,28623
4395,5364
4396,8494
4397,11911
4398,6142
4399,10501
4400,4775
4401,7188
4402,11845
4403,8087
4404,8524
4405,9421
4406,6071
4407,9655
4408,7686
4409,9917
4410,8356
4411,9544
4412,9196
4413,9520
4414,7193
4415,6436
4416,5922
4417,10218
4418,12292
4419,8068
4420,11361
4421,8100
4422,11124
4423,9462
4424,8423
4425,10296
4426,5333
4427,8083
4428,5775
4429,4221
4430,5810
4431,6271
4432,12223
4433,5270
4434,7021
4435,5676
4436,6562
4437,3231
4438,7394
4439,5799
4440,9436
4441,6205
4442,8808
4443,9847
4444,15744
4445,3543
4446,9442
4447,5805
4448,8160
4449,5963
4450,7168
4451,4534
4452,9156
4453,6811
4454,4291
4455,2899
4456,7803
4457,4944
4458,8966
4459,12419
4460,8417
4461,5055
4462,7634
4463,9712
4464,5820
4465,5646
4466,8725
4467,4102
4468,5602
4469,6602
4470,5210
4471,10287
4472,5697
4473,9495
4474,4512
4475,6330
4476,8447
4477,7290
4478,7593
4479,8140
4480,10212
4481,9565
4482,9460
4483,6644
4484,5219
4485,9311
4486,10184
4487,14348
4488,9175
4489,5459
4490,9104
4491,3815
4492,3255
4493,8219
4494,5396
4495,4898
4496,8976
4497,9016
4498,9375
4499,6417
4500,5925
4501,6593
4502,10261
4503,8650
4504,7303
4505,5929
4506,7555
4507,20207
4508,6516
4509,6670
4510,5475
4511,4271
4512,4698
4513,7457
4514,11290
4515,6362
4516,6803
4517,7862
4518,4432
4519,4724
4520,5042
4521,8818
4522,5229
4523,10416
4524,7599
4525,4467
4526,7608
4527,5179
4528,5075
4529,3663
4530,9219
4531,10875
4532,7695
4533,5956
4534,10109
4535,6667
4536,5497
4537,4518
4538,5998
4539,6743
4540,5198
4541,6765
4542,5098
4543,4143
4544,4409
4545,6191
4546,4004
4547,5129
4548,4693
4549,5808
4550,5299
4551,4524
4552,3823
4553,8886
4554,4332
4555,7593
4556,6033
4557,5113
4558,5439
4559,6068
4560,4042
4561,7252
4562,5199
4563,4859
4564,8839
4565,4076
4566,4960
4567,5222
4568,6079
4569,4171
4570,2853
4571,7785
4572,13795
4573,5098
4574,6419
4575,5870
4576,3668
4577,4648
4578,7442
4579,7113
4580,3376
4581,4596
4582,3764
4583,2276
4584,4001
4585,7476
4586,2918
4587,7382
4588,7711
4589,3994
4590,3089
4591,4654
4592,1717
4593,4743
4594,3505
4595,2509
4596,2961
4597,2704
4598,2307
4599,1556
4600,4452
4601,4509
4602,2108
4603,1718
4604,3979
4605,7422
4606,2919
4607,3396
4608,1781
4609,1276
4610,4040
4611,4476
4612,1464
4613,6376
4614,7149
4615,2894
4616,6400
4617,3998
4618,9045
4619,4932
4620,6028
4621,8743
4622,3729
4623,5215
4624,9642
4625,6113
4626,6316
4627,7333
4628,6297
4629,6582
4630,2764
4631,3777
4632,6758
4633,3993
4634,8356
4635,3134
4636,8054
4637,10375
4638,7562
4639,4014
4640,4697
4641,6291
4642,5343
4643,3354
4644,3606
4645,4352
4646,11150
4647,5520
4648,2132
4649,4210
4650,3753
4651,6516
4652,2859
4653,3981
4654,3794
4655,4960
4656,4345
4657,3427
4658,4357
4659,5174
4660,1822
4661,2464
4662,9521
4663,1865
4664,2840
4665,2632
4666,3183
4667,4037
4668,5258
4669,3424
4670,1868
4671,3219
4672,2078
4673,4710
4674,4200
4675,3663
4676,2628
4677,2869
4678,2261
4679,1678
4680,2001
4681,3142
4682,3311
4683,2003
4684,2394
4685,1511
4686,8153
4687,2127
4688,3621
4689,5599
4690,2321
4691,3695
4692,4940
4693,4197
4694,4934
4695,3555
4696,5768
4697,5487
4698,3976
4699,2263
4700,12087
4701,3916
4702,4490
4703,7399
4704,9678
4705,6380
4706,8279
4707,6069
4708,3347
4709,4337
4710,6667
4711,6133
4712,1860
4713,6755
4714,7096
4715,6297
4716,5280
4717,1777
4718,10319
4719,4115
4720,8806
4721,2174
4722,7389
4723,6110
4724,11335
4725,6386
4726,12643
4727,2738
4728,4497
4729,6411
4730,6634
4731,7416
4732,5306
4733,5075
4734,4888
4735,9230
4736,5716
4737,8567
4738,5859
4739,5961
4740,7987
4741,11800
4742,2606
4743,3201
4744,11075
4745,2564
4746,5687
4747,4578
4748,6411
4749,5926
4750,2476
4751,6477
4752,2986
4753,3965
4754,4304
4755,4766
4756,4746
4757,4266
4758,4991
4759,3102
4760,2030
4761,2649
4762,3832
4763,3403
4764,3438
4765,6236
4766,5402
4767,3618
4768,4648
4769,10353
4770,4162
4771,4426
4772,3667
4773,4916
4774,2898
4775,4814
4776,6197
4777,3244
4778,3817
4779,5239
4780,7749
4781,4812
4782,3749
4783,2219
4784,5155
4785,4616
4786,5860
4787,5014
4788,4349
4789,2968
4790,1531
4791,2666
4792,2322
4793,2770
4794,1758
4795,4677
4796,463
4797,2248
4798,731
4799,2410
4800,2745
4801,3697
4802,4538
4803,2479
4804,5908
4805,2247
4806,3727
4807,4326
4808,2591
4809,5164
4810,3725
4811,1974
4812,3459
4813,2165
4814,2467
4815,3882
4816,3381
4817,1842
4818,2214
4819,5215
4820,3033
4821,2207
4822,1677
4823,1780
4824,3064
4825,1088
4826,1307
4827,3709
4828,4043
4829,2298
4830,2289
4831,1776
4832,5527
4833,2542
4834,1623
