id,pop,coastline_distance_avg,lc_40_avg,lc_200_avg,lc_190_avg,lc_160_avg,lc_150_avg,lc_140_avg,lc_130_avg,lc_11_avg,nightlights_avg,inland_water_distance_avg,water_distance_avg,road_intersection_distance_avg,highway_distance_avg,elevation_avg,built_volume_avg,built_surface_avg,dens
6345,3425,40.82102069950036,1.1604753812381037,123.94334403997145,4.565682250773257,0.6795562809488758,81.20998394004283,15.817223188793719,1.8625723534528908,-0.1223359453998632,0.15775389288993724,0.5317311946080181,0.526651175964341,3.3286180444028077,1.3368127583719962,3.3809569615453245,218.19417677849157,87.99498869854865,0.814894123245301
6346,6304,15.497390994510136,4.603503088048987,98.06062077702703,1.6892107989336993,11.759281302787162,124.68287584459459,26.832883762668917,1.0789837811444256,-0.7673838022592906,112.46058910472973,0.9081338418496622,1.0578121700802365,1.7099797429265202,0.4442635201119088,3.2027281065244932,2066.5650337837837,695.4134290540541,8.518918918918919
6347,7313,13.038205342521834,5.127695852665575,95.17283592612809,1.178694323854849,8.730787163391557,124.97759734352256,23.560666280021834,0.920358094238992,-0.4657845976050764,101.95524017467248,0.6365603873129322,1.5271571796533843,1.1746797742107897,0.5072576753263738,3.573283766034389,3113.509461426492,877.3931040756914,10.644832605531295
6348,7532,18.622949324782844,0.47164602207179696,100.06277992671009,0.8212573189171077,8.664388020833334,118.69845107220412,19.866339237242126,1.6870335880242264,-0.17883822661657675,12.670585640608035,0.30625950319370926,0.39934202643610883,1.104574362954669,0.32428014964415375,3.480089417497964,1799.0713897937026,602.5053610206297,8.178067318132465
6349,7582,17.66554904513889,1.988155517578125,101.26237847222222,0.31672220865885414,12.506215277777779,121.6138888888889,24.878244357638888,0.6163377549913195,-0.08920222812228733,28.196293402777776,0.46904222276475693,2.195106743706597,0.9547800021701389,0.5625355360243055,3.6624251302083333,6303.912222222222,1108.6038888888888,16.84888888888889
6350,11524,20.207412977590007,2.3512842765544635,102.7791835047759,1.006131499414493,9.260257852681852,118.54393598457017,21.646373874908157,1.0282563623656777,-0.4784841880826369,22.728999242285084,0.6158471482365907,1.3515296728623254,1.5861308751607275,0.6387634501572832,3.3535565243846435,3363.600293901543,762.5698016164584,8.46730345334313
6351,7601,12.865265016131072,3.718967700294155,94.24846596659918,1.791172043032009,6.00672375142333,123.74706635880567,20.21346786437247,0.5968937429821926,-0.31908503235110386,37.705817465840084,0.6560050562808388,1.0451083163983426,1.2747205973636766,0.7703025910535805,3.3093716393598176,1310.8456477732793,479.02074898785423,7.69331983805668
6352,7805,15.424666793258101,2.6124999434859664,97.36221426504629,-0.35290742803502967,9.432777687355324,122.29414424189815,22.77598289207176,2.6073520801685475,0.7507037410029659,41.34894476996528,0.10805555626198098,0.09657406806945801,0.21316666073269314,0.049111110192758066,5.797763965747975,35415.930555555555,3394.133391203704,144.53703703703704
6353,13682,16.349287865867076,2.2943519269916375,98.27271539392606,-0.31416197226081094,10.120816083021566,121.48199548855634,22.678831288512324,3.114570295306998,0.7232112615880831,40.498597051056336,0.33535210515411806,0.3350141014851315,0.23853519600881656,0.10301408633379869,5.833477611273107,35160.369718309856,3279.0889084507044,96.35211267605634
6354,16411,14.473013974766042,3.6505747096423797,96.5275944184492,-0.13529947862268132,9.219444560494653,123.39938795120321,23.20416161848262,1.8712380149147727,0.24612031008470506,46.59756747159091,0.3067887454109396,0.6396283236416903,0.4018181785542697,0.1756016124378551,4.737561557382186,19578.7820855615,2387.566844919786,43.87967914438503
